year,lat,lon,num_taps,num_hh,wp_pop_last,num_kiosks,num_scheme_tanks,wp_revenue_model,volume_method,country_name,wp_m3,wp_revenue_USD,quarters_used,wp_type_cat,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,wp_count_within_500m,wp_count_within_1000m,wp_count_within_2000m,wp_count_within_10000m,wp_count_within_20000m,pop_served_last_within_500m,pop_served_last_within_1000m,pop_served_last_within_2000m,pop_served_last_within_5000m,pop_served_last_within_10000m,pop_served_last_within_20000m,Population_Within_500m,Population_Within_1000m,Population_Within_2000m,Population_Within_5000m,Population_Within_10000m,Population_Within_20000m
2024,0.0000,0.0000,0,0,407,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,12,19,25,118,157,4012,5680,11560,35512,42684,64368,1890.995017,3638.230179,4386.083419,17217.02991,21119.25537,56418.04152
2022,0.0000,0.0000,0,0,232,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,22,51,70,112,151,5956,15280,23444,37176,41580,52356,2366.508384,7143.758954,11932.06797,16745.51383,20671.01038,49492.47816
2023,0.0000,0.0000,0,0,412,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,22,51,70,112,151,8034,21852,32726,48286,51584,72807,2366.508384,7143.758954,11932.06797,16745.51383,20671.01038,49492.47816
2024,0.0000,0.0000,0,0,253,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,22,51,70,112,151,6860,15928,24820,39844,42512,58976,2366.508384,7143.758954,11932.06797,16745.51383,20671.01038,49492.47816
2022,0.0000,0.0000,0,0,263,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,38,67,112,151,928,10556,21888,37052,41456,52232,973.1436346,4932.068875,11600.31446,16668.10468,20730.72673,49508.3055
2023,0.0000,0.0000,0,0,526,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,38,67,112,151,1386,14100,29998,47568,50866,72089,973.1436346,4932.068875,11600.31446,16668.10468,20730.72673,49508.3055
2024,0.0000,0.0000,0,0,309,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,5,38,67,112,151,1012,11460,23400,39620,42288,58752,973.1436346,4932.068875,11600.31446,16668.10468,20730.72673,49508.3055
2022,0.0000,0.0000,0,0,369,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,54,73,117,151,2148,17260,25956,36628,42724,51808,2510.268239,8636.649757,12595.575,16905.75923,20812.39549,50006.26981
2023,0.0000,0.0000,0,0,550,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,54,73,117,151,1102,24270,34546,48010,53222,72531,2510.268239,8636.649757,12595.575,16905.75923,20812.39549,50006.26981
2024,0.0000,0.0000,0,0,338,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,8,54,73,117,151,908,16796,28480,39504,42960,58636,2510.268239,8636.649757,12595.575,16905.75923,20812.39549,50006.26981
2022,0.0000,0.0000,0,0,90,,,waterpoint,,1,0,53.17,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,21,32,360,360,932,2012,4868,17528,350.0216639,361.3126853,485.5139209,1151.684185,5521.309473,72954.65838
2023,0.0000,0.0000,0,0,90,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,21,32,652,652,1176,3392,8514,27278,350.0216639,361.3126853,485.5139209,1151.684185,5521.309473,72954.65838
2022,0.0000,0.0000,0,0,160,,,waterpoint,,1,0,49.76,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,25,35,688,688,1648,10968,16260,17508,541.969028,1061.356013,1524.287891,34606.98064,65973.43814,73322.21816
2023,0.0000,0.0000,0,0,232,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,25,35,1194,1194,2514,12970,23824,27634,541.969028,1061.356013,1524.287891,34606.98064,65973.43814,73322.21816
2022,0.0000,0.0000,0,0,172,,,waterpoint,,1,0,75.73,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,25,35,640,640,1600,10920,16212,17460,654.8792422,1219.430313,1671.07117,41313.84736,66357.33287,73431.77853
2023,0.0000,0.0000,0,0,337,0,,waterpoint,unmeasured,1,0,20.65,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,25,35,984,984,2304,16760,23614,27424,654.8792422,1219.430313,1671.07117,41313.84736,66357.33287,73431.77853
2022,0.0000,0.0000,0,0,76,,,waterpoint,,1,0,25.97,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,13,28,108,130,684,3672,16024,48960,68260,81328,397.2597788,1131.326761,4611.667867,31230.79755,40352.07094,45143.69794
2023,0.0000,0.0000,0,0,101,0,,waterpoint,unmeasured,1,0,11.24,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,13,28,108,130,912,3900,16868,85972,99856,111600,397.2597788,1131.326761,4611.667867,31230.79755,40352.07094,45143.69794
2024,0.0000,0.0000,0,0,72,0,0,waterpoint,unmeasured,1,0,9.75,"1,2,3,4",Handpump,,,,,,,,,,,,,8,13,28,108,130,684,2572,15612,59408,72336,85340,397.2597788,1131.326761,4611.667867,31230.79755,40352.07094,45143.69794
2022,0.0000,0.0000,0,0,403,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,21,217,0,0,0,460,2332,24332,322.5206273,513.100998,747.6614542,952.9018534,3591.706986,29841.57784
2023,0.0000,0.0000,0,0,403,0,,waterpoint,unmeasured,1,0,35.34,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,21,217,0,2786,2786,3750,9430,83098,322.5206273,513.100998,747.6614542,952.9018534,3591.706986,29841.57784
2024,0.0000,0.0000,0,0,377,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,5,5,21,217,0,1336,1336,1596,3124,76472,322.5206273,513.100998,747.6614542,952.9018534,3591.706986,29841.57784
2023,0.0000,0.0000,0,0,307,0,,waterpoint,unmeasured,1,0,14.69,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,5,29,233,0,1798,3410,4374,12196,89990,190.5803707,381.1607414,630.3812261,982.2219104,3914.227613,31538.41169
2024,0.0000,0.0000,0,0,334,0,0,waterpoint,unmeasured,1,0,40.76,"1,2,3,4",Handpump,,,,,,,,,,,,,1,4,5,29,233,0,1508,1508,1768,4440,81724,190.5803707,381.1607414,630.3812261,982.2219104,3914.227613,31538.41169
2022,0.0000,0.0000,0,0,208,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,28,58,70,109,151,9488,18276,23540,37272,39448,52452,3627.171729,9421.799735,12020.53558,16767.63073,20359.90503,49684.38827
2023,0.0000,0.0000,0,0,388,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,28,58,70,109,151,12028,25698,32774,48334,49404,72855,3627.171729,9421.799735,12020.53558,16767.63073,20359.90503,49684.38827
2022,0.0000,0.0000,0,0,277,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,14,22,25,117,157,6032,11296,12532,35868,43092,52176,2344.391483,3759.873134,4390.204806,17058.57889,21062.51562,55379.95476
2023,0.0000,0.0000,0,0,466,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,14,22,25,117,157,6680,12004,13188,46904,53386,76701,2344.391483,3759.873134,4390.204806,17058.57889,21062.51562,55379.95476
2024,0.0000,0.0000,0,0,329,0,0,waterpoint,unmeasured,1,0,40.76,"1,2,3,4",Handpump,,,,,,,,,,,,,14,22,25,117,157,4452,9992,11872,37200,42996,64680,2344.391483,3759.873134,4390.204806,17058.57889,21062.51562,55379.95476
2022,0.0000,0.0000,0,0,163,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,66,165,0,0,1040,4964,26736,50844,99.52605354,132.7014047,461.7376865,2551.737497,17421.56601,46808.1641
2023,0.0000,0.0000,0,0,163,0,,waterpoint,unmeasured,1,0,20.65,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,66,165,0,0,948,4300,36439,94843,99.52605354,132.7014047,461.7376865,2551.737497,17421.56601,46808.1641
2024,0.0000,0.0000,0,0,197,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,2,4,66,165,0,0,0,2228,28852,72192,99.52605354,132.7014047,461.7376865,2551.737497,17421.56601,46808.1641
2022,0.0000,0.0000,0,0,260,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,65,171,0,0,652,2348,26984,52244,243.2859086,320.6950614,552.9225197,1467.739239,17391.62306,46335.35217
2023,0.0000,0.0000,0,0,260,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,65,171,0,0,966,966,36269,93219,243.2859086,320.6950614,552.9225197,1467.739239,17391.62306,46335.35217
2022,0.0000,0.0000,0,0,172,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,40,61,70,112,151,10764,19736,23684,37416,41820,52596,4290.678753,10627.17083,12230.64613,16811.86453,20578.59264,49656.78751
2022,0.0000,0.0000,0,0,247,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,21,53,70,109,151,6492,16644,23384,37116,39292,52296,3273.301316,8382.305398,11976.30178,16745.51383,20401.20998,49585.35553
2023,0.0000,0.0000,0,0,467,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,21,53,70,109,151,7324,23878,32616,48176,49246,72697,3273.301316,8382.305398,11976.30178,16745.51383,20401.20998,49585.35553
2024,0.0000,0.0000,0,0,242,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,21,53,70,109,151,5704,17004,24864,39888,40328,59020,3273.301316,8382.305398,11976.30178,16745.51383,20401.20998,49585.35553
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,11.24,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,30,70,0,1120,1710,3308,18376,36002,619.72424,1497.666913,2633.82802,3976.563873,33310.1779,55101.22032
2024,0.0000,0.0000,0,0,264,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,4,6,30,70,0,228,1588,2596,24980,38152,619.72424,1497.666913,2633.82802,3976.563873,33310.1779,55101.22032
2023,0.0000,0.0000,0,0,106,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,30,70,0,1120,1598,3160,18264,35890,516.4368667,1600.954287,2117.391153,3821.632813,33616.2787,55067.81946
2024,0.0000,0.0000,0,0,340,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,4,6,30,70,0,228,1284,2092,24676,37848,516.4368667,1600.954287,2117.391153,3821.632813,33616.2787,55067.81946
2023,0.0000,0.0000,0,0,317,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,42,79,0,310,310,2922,20994,38374,361.5058067,413.1494933,413.1494933,6507.10452,35006.10764,55236.78101
2024,0.0000,0.0000,0,0,97,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,4,4,42,79,0,420,420,3064,26804,41588,361.5058067,413.1494933,413.1494933,6507.10452,35006.10764,55236.78101
2022,0.0000,0.0000,0,0,50,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,42,79,0,0,0,4204,5284,17888,51.64368667,413.1494933,568.0805533,26286.63651,35090.92668,55033.62932
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,42,79,0,828,1252,16388,21512,36294,51.64368667,413.1494933,568.0805533,26286.63651,35090.92668,55033.62932
2024,0.0000,0.0000,0,0,105,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,4,5,42,79,0,388,388,21416,26772,40884,51.64368667,413.1494933,568.0805533,26286.63651,35090.92668,55033.62932
2023,0.0000,0.0000,0,0,574,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,15,18,59,85,4902,12948,13636,16340,26354,36292,10586.95577,24530.75117,25843.73473,29576.11065,35871.4133,46200.86758
2024,0.0000,0.0000,0,0,1000,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,8,15,18,59,85,9360,18384,18584,19540,27584,36820,10586.95577,24530.75117,25843.73473,29576.11065,35871.4133,46200.86758
2022,0.0000,0.0000,0,0,101,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,52,88,520,676,676,6396,10172,19648,641.3901228,1083.728139,1301.248581,28354.34123,33890.14661,45071.7781
2023,0.0000,0.0000,0,0,252,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,11,11,52,88,1048,1936,1936,19270,24830,37348,641.3901228,1083.728139,1301.248581,28354.34123,33890.14661,45071.7781
2024,0.0000,0.0000,0,0,80,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,5,11,11,52,88,436,836,836,24496,28620,40740,641.3901228,1083.728139,1301.248581,28354.34123,33890.14661,45071.7781
2022,0.0000,0.0000,0,0,130,,,waterpoint,,1,0,27.2,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,62,91,0,0,2036,5652,14212,19620,398.1042142,563.98097,1382.306299,3435.529507,34427.91109,45145.08767
2023,0.0000,0.0000,0,0,260,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,62,91,0,0,3232,8736,28260,38138,398.1042142,563.98097,1382.306299,3435.529507,34427.91109,45145.08767
2023,0.0000,0.0000,0,0,159,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,30,70,424,1492,1492,2630,18158,35784,981.2300467,2014.10378,2169.03484,3924.920187,33516.75265,54975.70329
2024,0.0000,0.0000,0,0,57,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,2,6,6,30,70,0,2416,2416,3224,25808,38980,981.2300467,2014.10378,2169.03484,3924.920187,33516.75265,54975.70329
2022,0.0000,0.0000,0,0,571,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,15,15,59,91,1920,1920,1920,3200,8292,21376,17817.0719,25098.83172,25611.50727,29531.87685,36085.39793,50649.63452
2023,0.0000,0.0000,0,0,571,0,,waterpoint,unmeasured,1,0,39.74,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,15,15,59,91,10202,12954,12954,16656,26360,40884,17817.0719,25098.83172,25611.50727,29531.87685,36085.39793,50649.63452
2024,0.0000,0.0000,0,0,1000,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,13,15,15,59,91,15632,18384,18384,19960,27584,42544,17817.0719,25098.83172,25611.50727,29531.87685,36085.39793,50649.63452
2023,0.0000,0.0000,0,0,90,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,115,233,1336,1800,1800,1800,106108,178024,505.1753357,1229.008652,1334.567678,2118.720438,35754.47389,81090.94355
2024,0.0000,0.0000,0,0,56,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,7,10,10,115,233,440,668,668,668,36928,88416,505.1753357,1229.008652,1334.567678,2118.720438,35754.47389,81090.94355
2023,0.0000,0.0000,0,0,130,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,67,92,780,2550,6006,7054,30914,38704,342.8119622,818.3253291,1780.410513,2963.664705,31778.92504,45292.15782
2022,0.0000,0.0000,0,0,130,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,4,10,18,67,92,520,1516,4572,5092,17052,19820,342.8119622,818.3253291,1780.410513,2952.606255,31778.92504,45292.15782
2022,0.0000,0.0000,0,0,211,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,48,185,0,520,3220,8240,13812,58892,121.6429543,265.4028094,729.8577259,2499.209789,5330.173089,58182.59901
2023,0.0000,0.0000,0,0,211,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,5,11,48,185,0,786,3486,8530,16288,85910,121.6429543,265.4028094,729.8577259,2499.209789,5330.173089,58182.59901
2024,0.0000,0.0000,0,0,197,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,2,5,11,48,185,0,1028,3728,8248,13280,78464,121.6429543,265.4028094,729.8577259,2499.209789,5330.173089,58182.59901
2022,0.0000,0.0000,0,0,130,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,8,14,48,188,0,2048,3836,8564,14136,59416,243.2859086,398.1042142,939.9682834,2554.502041,5440.757593,58010.71949
2023,0.0000,0.0000,0,0,130,0,,waterpoint,unmeasured,1,0,20.65,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,2,8,14,48,188,0,2152,3670,8692,16450,86382,243.2859086,398.1042142,939.9682834,2554.502041,5440.757593,58010.71949
2024,0.0000,0.0000,0,0,257,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,2,8,14,48,188,0,1992,3556,8008,13040,78644,243.2859086,398.1042142,939.9682834,2554.502041,5440.757593,58010.71949
2022,0.0000,0.0000,0,0,17,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,52,85,88,492,1012,5736,10508,19592,420.2211149,836.7936646,4872.072846,29387.55322,33834.96711,45097.65632
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13,52,85,200,1232,3976,17844,25174,37300,420.2211149,836.7936646,4872.072846,29387.55322,33834.96711,45097.65632
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,40.76,"1,2,3,4",Handpump,,,,,,,,,,,,,5,8,13,52,85,200,520,4956,23340,28740,40620,420.2211149,836.7936646,4872.072846,29387.55322,33834.96711,45097.65632
2022,0.0000,0.0000,0,0,211,,,waterpoint,,1,0,21.89,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,45,187,2148,2148,2668,10776,13724,58440,475.5133669,530.8056189,939.9682834,3041.073858,5462.874494,58609.36694
2023,0.0000,0.0000,0,0,211,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,8,8,11,45,187,1988,1988,2774,11280,15824,86296,475.5133669,530.8056189,939.9682834,3041.073858,5462.874494,58609.36694
2024,0.0000,0.0000,0,0,211,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,8,8,11,45,187,1924,1924,2952,10812,13024,78428,475.5133669,530.8056189,939.9682834,3041.073858,5462.874494,58609.36694
2022,0.0000,0.0000,0,0,472,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,38,188,1344,2840,2840,6252,10412,61772,530.8056189,763.0330771,851.5006803,2056.871773,4257.503401,57119.29621
2023,0.0000,0.0000,0,0,472,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,38,188,1344,2840,2840,6512,11690,86480,530.8056189,763.0330771,851.5006803,2056.871773,4257.503401,57119.29621
2024,0.0000,0.0000,0,0,406,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,5,8,8,38,188,1332,2828,2828,6692,11848,79856,530.8056189,763.0330771,851.5006803,2056.871773,4257.503401,57119.29621
2024,0.0000,0.0000,0,0,258,0,0,waterpoint,unmeasured,1,0,66.89,"1,2,3,4",Handpump,,,,,,,,,,,,,14,44,70,109,151,4440,14492,24800,39824,40264,58956,3262.242866,7995.259634,12042.65248,16868.46249,20002.21237,49633.89034
2022,0.0000,0.0000,0,0,236,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,48,187,844,2048,2568,8788,14144,58340,320.6950614,530.8056189,1017.377436,2842.021751,5650.868151,59231.81536
2023,0.0000,0.0000,0,0,236,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,8,11,48,187,734,1938,2724,9048,16822,86246,320.6950614,530.8056189,1017.377436,2842.021751,5650.868151,59231.81536
2024,0.0000,0.0000,0,0,180,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,5,8,11,48,187,844,2048,3076,9312,13584,78552,320.6950614,530.8056189,1017.377436,2842.021751,5650.868151,59231.81536
2023,0.0000,0.0000,0,0,600,0,,waterpoint,unmeasured,1,0,49.15,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,13,15,15,59,91,9926,11622,11622,15324,25028,39552,17248.99135,25150.47541,25637.38549,29583.52054,36181.38817,54390.20961
2024,0.0000,0.0000,0,0,1000,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,13,15,15,59,91,14384,18384,18384,19960,27584,42544,17248.99135,25150.47541,25637.38549,29583.52054,36181.38817,54390.20961
2022,0.0000,0.0000,0,0,130,,,waterpoint,,1,0,49.09,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,55,88,404,404,560,7320,11000,19532,586.0978708,763.0330771,1304.897146,28531.16368,33967.55576,44961.08084
2023,0.0000,0.0000,0,0,260,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,5,11,55,88,1032,1032,1920,20716,25598,37332,586.0978708,763.0330771,1304.897146,28531.16368,33967.55576,44961.08084
2024,0.0000,0.0000,0,0,109,0,0,waterpoint,unmeasured,1,0,40.76,"1,2,3,4",Handpump,,,,,,,,,,,,,5,5,11,55,88,320,320,720,25076,29224,40624,586.0978708,763.0330771,1304.897146,28531.16368,33967.55576,44961.08084
2023,0.0000,0.0000,0,0,106,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,20,68,0,0,0,478,8336,42718,103.2873733,206.5747467,826.2989867,2375.609587,15802.96812,59788.64372
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,1,1,1,20,68,0,0,0,1056,9176,45300,103.2873733,206.5747467,826.2989867,2375.609587,15802.96812,59788.64372
2023,0.0000,0.0000,0,0,87,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,9,16,59,232,310,3228,4720,16782,67960,79668,119342,230.7516269,819.7755167,3262.402936,19493.52396,26304.27407,51259.02796
2023,0.0000,0.0000,0,0,50,0,,waterpoint,unmeasured,1,0,28.5,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,15,22,22,249,319,2350,3650,3650,15050,96982,120398,163.9551033,232.2697297,350.70994,6959.132672,41027.41901,53344.64576
2024,0.0000,0.0000,0,0,50,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,15,22,22,249,319,1000,1400,1400,11020,90844,111400,163.9551033,232.2697297,350.70994,6959.132672,41027.41901,53344.64576
2024,0.0000,0.0000,0,0,313,0,0,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,,,,,,,,,,,,,17,26,59,67,90,9732,20120,51644,52320,55036,73044,2619.532716,8163.457558,21757.92907,24287.13307,26313.95021,36192.77314
2022,0.0000,0.0000,0,0,395,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,59,198,0,2332,3512,10432,28444,85724,477.994367,1096.935791,1918.105601,6765.458733,24494.14724,749523.1662
2023,0.0000,0.0000,0,0,395,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,59,198,0,2332,4452,16184,44856,162028,477.994367,1096.935791,1918.105601,6765.458733,24494.14724,749523.1662
2022,0.0000,0.0000,0,0,311,,,waterpoint,,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,62,197,2268,3848,3848,13980,28224,86060,888.579272,1513.648829,1654.595886,7433.425221,23821.41902,619694.3152
2023,0.0000,0.0000,0,0,311,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,62,197,2268,3848,3848,16980,43904,158364,888.579272,1513.648829,1654.595886,7433.425221,23821.41902,619694.3152
2023,0.0000,0.0000,0,0,327,0,,waterpoint,unmeasured,1,0,0,"1,2,3,4",Handpump,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,74,193,1792,1792,1792,15720,53776,151472,1832.31174,2187.743449,3719.776677,10754.87326,25094.70427,656820.975
2024,0.0000,0.0000,0,0,264,0,0,waterpoint,unmeasured,1,0,26.13,"1,2,3,4",Handpump,,,,,,,,,,,,,5,5,5,74,193,1476,1476,1476,7976,12768,90292,1832.31174,2187.743449,3719.776677,10754.87326,25094.70427,656820.975
